accn,name,cq_g12,cq_eluate,hq_g12,hq_eluate,xq_g12,xq_eluate,pI_mean,mass_mean,net_charge_mean,net_charge_neg_mean,net_charge_pos_mean,charge_dens_C_m2_mean,charge_dens_neg_C_m2_mean,charge_dens_pos_C_m2_mean,cysteine_cont_percent_mean,cysteine_num_mean,desc_lower,desc_lower_2
XP_027286813.1,40S ribosomal protein S9 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,11.085307085946923,22591.141599999995,22.87323835043864,-24.98966823239379,47.86290658283243,0.08340953946675325,-0.09112731161003039,0.17453685107678363,0.5154639175257731,1.0,40s ribosomal protein s9 isoform x2,40s ribosomal protein s9 isoform x2
XP_027277249.1,microtubule-associated protein RP/EB family member 1 [Cricetulus griseus],False,False,False,True,False,False,4.587684775675851,30033.893799999987,-6.645782615859608,-39.98405936786925,33.33827675200964,-0.020044038291944653,-0.12059407647857524,0.1005500381866306,1.1194029850746268,3.0,microtubule-associated protein rp/eb family member 1,microtubule associated protein rp/eb family member 1
XP_027249398.1,exopolyphosphatase PRUNE1 isoform X3 [Cricetulus griseus],False,False,False,True,False,False,4.40592665896554,46742.00390000009,-18.27852705721101,-60.97424646430869,42.69571940709768,-0.04105031530916807,-0.13693729452403233,0.09588697921486425,2.8503562945368173,12.0,exopolyphosphatase prune1 isoform x3,exopolyphosphatase prune1 isoform x3
XP_027270691.1,beta-hexosaminidase subunit alpha [Cricetulus griseus],False,False,False,True,False,False,6.477666748086661,60658.33740000012,-3.2936069892921607,-58.98894942406392,55.69534243477175,-0.006217154025798243,-0.11135007473015048,0.10513292070435222,1.7045454545454544,9.0,beta-hexosaminidase subunit alpha,beta hexosaminidase subunit alpha
XP_027277986.1,carbohydrate sulfotransferase 14 [Cricetulus griseus],False,False,False,True,False,False,9.945032894280397,43053.31520000008,14.227590352331777,-40.99426072714415,55.221851079475925,0.033752592750622964,-0.09725206821191497,0.13100466096253793,1.8617021276595744,7.0,carbohydrate sulfotransferase 14,carbohydrate sulfotransferase 14
XP_027260761.1,protocadherin-16 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,4.26821401069346,346908.67550000444,-138.31609942229633,-388.86632547900956,250.55022605671323,-0.08164121865870197,-0.22952874495476222,0.14788752629606025,0.39477679927118126,13.0,protocadherin-16 isoform x2,protocadherin 16 isoform x2
XP_027277205.1,dynein light chain roadblock-type 1 isoform X3 [Cricetulus griseus],False,False,False,True,False,False,7.106387612913354,10989.55139999999,0.08611145711271251,-12.994425903451917,13.08053736056463,0.0005076773812770483,-0.07660973736895703,0.07711741475023406,0.0,0.0,dynein light chain roadblock-type 1 isoform x3,dynein light chain roadblock type 1 isoform x3
XP_027289306.1,THO complex subunit 2 isoform X4 [Cricetulus griseus],False,False,False,True,False,False,9.401658826749054,182685.35940000066,34.44836243424888,-243.89381819592623,278.3421806301751,0.031180250887845463,-0.22075564421555538,0.25193589510340086,2.0715630885122414,33.0,tho complex subunit 2 isoform x4,tho complex subunit 2 isoform x4
XP_027273713.1,echinoderm microtubule-associated protein-like 4 isoform X3 [Cricetulus griseus],False,False,False,True,False,False,6.483146030026876,108553.62420000068,-9.980169461814695,-128.95044617628,118.9702767144653,-0.0127807169511692,-0.1651353876917379,0.15235467074056872,1.9447287615148412,19.0,echinoderm microtubule-associated protein-like 4 isoform x3,echinoderm microtubule associated protein like 4 isoform x3
XP_027277268.1,GDP-fucose protein O-fucosyltransferase 1 isoform X3 [Cricetulus griseus],False,False,False,True,False,False,9.132561730195311,39897.33790000007,6.493733272588512,-36.98765903688792,43.481392309476426,0.01620735033372491,-0.0923154559744104,0.1085228063081353,1.7241379310344827,6.0,gdp-fucose protein o-fucosyltransferase 1 isoform x3,gdp fucose protein o fucosyltransferase 1 isoform x3
XP_027259360.1,"2,4-dienoyl-CoA reductase, mitochondrial isoform X2 [Cricetulus griseus]",False,False,False,True,False,False,9.978087456535631,36289.528099999996,8.877691904156066,-31.984296783472736,40.861988687628795,0.023602574366956487,-0.08503468599234817,0.10863726035930463,1.4925373134328357,5.0,"2,4-dienoyl-coa reductase, mitochondrial isoform x2",24 dienoyl coa reductase mitochondrial isoform x2
XP_027266305.1,oxidoreductase HTATIP2 isoform X1 [Cricetulus griseus],False,False,False,True,False,False,9.335445011871855,30071.253199999996,3.6159744909598617,-34.98439020263527,38.600364693595125,0.010896939156655567,-0.10542739513895684,0.1163243342956124,1.4545454545454546,4.0,oxidoreductase htatip2 isoform x1,oxidoreductase htatip2 isoform x1
XP_027273179.1,actin-related protein 2/3 complex subunit 5 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,4.992034265986574,16320.230899999993,-1.9132104844296767,-22.991939030412933,21.078728545983257,-0.008665468989884791,-0.10413696574778954,0.09547149675790476,0.6622516556291391,1.0,actin-related protein 2/3 complex subunit 5 isoform x2,actin related protein 2/3 complex subunit 5 isoform x2
XP_027270587.1,mothers against decapentaplegic homolog 3 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,6.80289459580513,41987.03410000003,-1.7173271948888797,-37.98768306308088,36.270355868192,-0.004142759942617254,-0.0916388281597988,0.08749606821718155,4.0431266846361185,15.0,mothers against decapentaplegic homolog 3 isoform x2,mothers against decapentaplegic homolog 3 isoform x2
XP_027274900.1,26S proteasome regulatory subunit 4 [Cricetulus griseus],False,False,False,True,False,False,6.090203249417781,49183.938200000055,-4.801487887274748,-74.96721799523144,70.16573010795668,-0.010423346066971059,-0.16274314862134823,0.15231980255437713,0.6818181818181818,3.0,26s proteasome regulatory subunit 4,26s proteasome regulatory subunit 4
NP_001230982.1,guanine nucleotide-binding protein G(s) subunit alpha [Cricetulus griseus],False,False,False,True,False,False,5.646147200556634,45649.03530000004,-5.330473628112673,-61.97749127236839,56.64701764425571,-0.012161624290413458,-0.1414033753664396,0.12924175107602615,2.030456852791878,8.0,guanine nucleotide-binding protein g(s) subunit alpha,guanine nucleotide binding protein g(s) subunit alpha
XP_027267126.1,maspardin [Cricetulus griseus],False,False,False,True,False,False,6.260910967834447,34965.76240000002,-3.8201704676913755,-35.993442806999454,32.17327233930808,-0.010411203315747375,-0.09809380347465436,0.087682600158907,1.6233766233766231,5.0,maspardin,maspardin
XP_027276536.1,TBC1 domain family member 17 isoform X3 [Cricetulus griseus],False,False,False,True,False,False,4.95305470301464,73021.93770000026,-19.90747846198731,-89.96021355234711,70.0527350903598,-0.03320683916217876,-0.15005890113768988,0.11685206197551112,1.5432098765432098,10.0,tbc1 domain family member 17 isoform x3,tbc1 domain family member 17 isoform x3
XP_027260086.1,exosome complex component RRP41 [Cricetulus griseus],False,False,False,True,False,False,6.100793925503189,26406.61979999999,-4.075213192410381,-30.989608247269796,26.914395054859416,-0.013392304379572582,-0.10184062689630116,0.08844832251672857,2.0408163265306123,5.0,exosome complex component rrp41,exosome complex component rrp41
XP_027275966.1,LOW QUALITY PROTEIN: peptidyl-prolyl cis-trans isomerase D-like [Cricetulus griseus],False,False,False,True,False,False,6.909470052219363,40861.27370000003,-0.3341259892695637,-52.977726002362544,52.64360001309298,-0.0008207593593403817,-0.13013643311035378,0.12931567375101338,2.1621621621621623,8.0,low quality protein: peptidyl-prolyl cis-trans isomerase d-like,low quality protein: peptidyl prolyl cis trans isomerase d like
XP_027266499.1,kelch domain-containing protein 4 isoform X1 [Cricetulus griseus],False,False,False,True,False,True,4.946111090560725,65693.76220000017,-16.48322401836899,-95.95734106991995,79.47411705155095,-0.029503458230129172,-0.1717548339436314,0.1422513757135022,1.0186757215619695,6.0,kelch domain-containing protein 4 isoform x1,kelch domain containing protein 4 isoform x1
XP_027252816.1,cytochrome P450 20A1 isoform X3 [Cricetulus griseus],False,False,False,True,False,False,6.884731393880711,52063.42820000009,-0.758435249288062,-53.97586080329763,53.21742555400956,-0.0015851736860476612,-0.1128126815143078,0.11122750782826013,1.5151515151515151,7.0,cytochrome p450 20a1 isoform x3,cytochrome p450 20a1 isoform x3
XP_027252295.1,5'-AMP-activated protein kinase subunit gamma-1 isoform X1 [Cricetulus griseus],False,False,False,True,False,False,6.714850248811588,37444.730900000024,-1.5532078685698054,-39.98658236055609,38.433374491986285,-0.004044044808858779,-0.10411196987310604,0.10006792506424728,0.9090909090909091,3.0,5'-amp-activated protein kinase subunit gamma-1 isoform x1,5' amp activated protein kinase subunit gamma 1 isoform x1
XP_027287487.1,protein FAM49B isoform X4 [Cricetulus griseus],False,False,False,True,False,True,6.459828220500707,36833.59200000003,-2.8087189044862955,-43.98091335019074,41.172194445704434,-0.00739365329131247,-0.11577506892098213,0.10838141562966963,1.2345679012345678,4.0,protein fam49b isoform x4,protein fam49b isoform x4
XP_027261544.1,cytoplasmic dynein 1 light intermediate chain 2 [Cricetulus griseus],False,False,False,True,False,False,6.085493579269774,54294.8242000001,-6.752480213890879,-70.96732603274134,64.21484581885046,-0.013723700100675739,-0.14423356582618183,0.1305098657255061,1.0162601626016259,5.0,cytoplasmic dynein 1 light intermediate chain 2,cytoplasmic dynein 1 light intermediate chain 2
NP_001233643.1,mitochondrial fission 1 protein [Cricetulus griseus],False,False,False,True,False,False,9.029883318715829,17026.48299999998,1.8249137650104936,-21.991646840187272,23.816560605197765,0.008035370392621692,-0.09683253603143108,0.10486790642405278,0.6578947368421052,1.0,mitochondrial fission 1 protein,mitochondrial fission 1 protein
XP_027267505.1,endonuclease/exonuclease/phosphatase family domain-containing protein 1 isoform X1 [Cricetulus griseus],False,False,False,True,False,False,9.56991311518063,62752.56100000008,9.560961998092742,-62.96549142138881,72.52645341948156,0.017643881888624025,-0.1161970619608959,0.13384094384951992,1.7574692442882252,10.0,endonuclease/exonuclease/phosphatase family domain-containing protein 1 isoform x1,endonuclease/exonuclease/phosphatase family domain containing protein 1 isoform x1
XP_027280300.1,EMILIN-1 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,4.619751361980599,96649.8079000008,-29.399250187290654,-117.92924821276084,88.52999802547018,-0.04068014043754087,-0.16318029706290407,0.12250015662536319,1.7410228509249184,16.0,emilin-1 isoform x2,emilin 1 isoform x2
XP_027271169.1,"LOW QUALITY PROTEIN: 3-ketoacyl-CoA thiolase B, peroxisomal isoform X2 [Cricetulus griseus]",False,False,False,True,False,True,9.554459244841322,43897.74430000001,4.88032846005326,-38.98311206963099,43.86344052968425,0.011428812352312542,-0.09129112443962854,0.10271993679194107,1.8867924528301887,8.0,"low quality protein: 3-ketoacyl-coa thiolase b, peroxisomal isoform x2",low quality protein: 3 ketoacyl coa thiolase b peroxisomal isoform x2
XP_027257131.1,nuclear pore complex protein Nup155 [Cricetulus griseus],False,False,False,True,False,False,6.183724503134944,155314.5693000006,-15.978402945782118,-152.9487466356733,136.9703436898912,-0.0161153134629637,-0.15425928386991503,0.13814397040695134,2.0114942528735633,28.0,nuclear pore complex protein nup155,nuclear pore complex protein nup155
XP_027254012.1,spermidine synthase isoform X2 [Cricetulus griseus],False,False,False,True,False,False,5.197578554677241,33950.53890000004,-7.0765385147814435,-37.98792988652994,30.911391371748497,-0.019668441395426298,-0.10558317052130864,0.08591472912588233,3.3112582781456954,10.0,spermidine synthase isoform x2,spermidine synthase isoform x2
XP_027264133.1,echinoderm microtubule-associated protein-like 3 isoform X6 [Cricetulus griseus],False,False,False,True,False,False,6.924938552072938,90384.39880000055,-0.8715621582370886,-90.97043625220567,90.09887409396858,-0.0012611001270919537,-0.13162896947168665,0.13036786934459466,2.366863905325444,20.0,echinoderm microtubule-associated protein-like 3 isoform x6,echinoderm microtubule associated protein like 3 isoform x6
XP_027265584.1,PDZ and LIM domain protein 7 isoform X8 [Cricetulus griseus],False,False,False,True,False,True,9.78338512436686,46928.97520000001,11.971068264666853,-44.98442632228313,56.955494586949975,0.026813430432040243,-0.10075849197835529,0.12757192241039553,4.460093896713615,19.0,pdz and lim domain protein 7 isoform x8,pdz and lim domain protein 7 isoform x8
XP_027287125.1,serine/threonine-protein phosphatase 5 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,6.12656952180661,56941.08660000007,-6.029391401996292,-71.98282020083899,65.9534287988427,-0.011871433476183097,-0.14172894152457519,0.12985750804839208,2.2044088176352705,11.0,serine/threonine-protein phosphatase 5 isoform x2,serine/threonine protein phosphatase 5 isoform x2
XP_027250838.1,probable E3 ubiquitin-protein ligase HERC4 isoform X3 [Cricetulus griseus],False,False,False,True,False,True,6.007354927680427,110605.31700000075,-13.618547049226484,-112.9703310610219,99.3517840117954,-0.017223720074395,-0.14287642814416748,0.12565270806977244,2.127659574468085,21.0,probable e3 ubiquitin-protein ligase herc4 isoform x3,probable e3 ubiquitin protein ligase herc4 isoform x3
XP_027267749.1,40S ribosomal protein S25 [Cricetulus griseus],False,False,False,True,False,False,10.702761264806757,13741.956399999981,19.078348260454447,-14.99703962969197,34.075387890146416,0.09690702197752486,-0.07617632455136622,0.17308334652889107,0.8,1.0,40s ribosomal protein s25,40s ribosomal protein s25
XP_027250245.1,peptidyl-prolyl cis-trans isomerase-like 1 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,9.530096338246901,16138.286799999989,3.8672309579629554,-14.998188384602685,18.86541934256564,0.01764718112207395,-0.06844063615623462,0.08608781727830857,1.3605442176870748,2.0,peptidyl-prolyl cis-trans isomerase-like 1 isoform x2,peptidyl prolyl cis trans isomerase like 1 isoform x2
XP_027286172.1,rho guanine nucleotide exchange factor 1 isoform X8 [Cricetulus griseus],False,False,False,True,False,True,5.061690411710203,103218.07050000073,-23.34356472185179,-145.91338741168298,122.5698226898312,-0.030915542500704867,-0.1932434734668002,0.16232793096609532,1.0857763300760044,10.0,rho guanine nucleotide exchange factor 1 isoform x8,rho guanine nucleotide exchange factor 1 isoform x8
XP_027247613.1,"H-2 class I histocompatibility antigen, Q10 alpha chain-like isoform X5 [Cricetulus griseus]",False,False,False,True,True,True,6.3836681335410566,39466.93080000004,-3.5533893143713184,-44.990191437420336,41.43680212304901,-0.008933070101746243,-0.11310343405829865,0.1041703639565524,1.1494252873563218,4.0,"h-2 class i histocompatibility antigen, q10 alpha chain-like isoform x5",h 2 class i histocompatibility antigen q10 alpha chain like isoform x5
XP_027251268.1,glutathione S-transferase Mu 2 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,6.78853412830356,25550.15090000001,-0.39214079244306876,-32.99380035356775,32.60165956112468,-0.0013173258943566008,-0.11083669028209259,0.10951936438773596,1.8518518518518516,4.0,glutathione s-transferase mu 2 isoform x2,glutathione s transferase mu 2 isoform x2
XP_027279805.1,vasorin [Cricetulus griseus],False,False,False,True,False,False,8.409839717068074,72511.45930000035,4.771835714837955,-59.973954274083034,64.74578998892099,0.007997014913550923,-0.100509035812594,0.10850605072614493,2.823179791976226,19.0,vasorin,vasorin
XP_027262383.1,phosphoserine aminotransferase isoform X2 [Cricetulus griseus],False,False,False,True,False,False,8.259590262851576,40637.314400000025,2.395037938261127,-37.99024873693501,40.385286675196134,0.005904855179936135,-0.09366319984234626,0.09956805502228239,1.6216216216216217,6.0,phosphoserine aminotransferase isoform x2,phosphoserine aminotransferase isoform x2
XP_027266681.1,cysteine and histidine-rich domain-containing protein 1 [Cricetulus griseus],False,False,False,True,False,False,8.843242329354688,37405.24240000005,4.715423210598494,-48.975740672332805,53.6911638829313,0.012286057610809125,-0.12760652534429814,0.1398925829551073,3.91566265060241,13.0,cysteine and histidine-rich domain-containing protein 1,cysteine and histidine rich domain containing protein 1
XP_027254759.1,thymidylate synthase isoform X1 [Cricetulus griseus],False,False,False,True,False,False,6.890998441962245,34825.51879999999,-0.5561572000871016,-38.99051958657703,38.43436238648992,-0.0015197752011820338,-0.1065468985020813,0.10502712330089924,1.6286644951140066,5.0,thymidylate synthase isoform x1,thymidylate synthase isoform x1
XP_027246732.1,exocyst complex component 1 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,6.589699414400957,101919.12150000065,-6.066331634030105,-129.93745903150418,123.87112739747408,-0.008102192433262144,-0.17354446820161076,0.16544227576834866,1.675977653631285,15.0,exocyst complex component 1 isoform x2,exocyst complex component 1 isoform x2
XP_027262014.1,methylthioribose-1-phosphate isomerase isoform X2 [Cricetulus griseus],False,False,False,True,False,True,6.754971062375435,34226.78870000003,-1.0684782621204891,-35.98254634415399,34.914068082033495,-0.002953713999492855,-0.09947057852464099,0.09651686452514814,1.5625,5.0,methylthioribose-1-phosphate isomerase isoform x2,methylthioribose 1 phosphate isomerase isoform x2
XP_027247808.1,actin-like protein 6A isoform X2 [Cricetulus griseus],False,False,False,True,False,False,6.062218820532677,43254.89100000001,-4.811558113591765,-45.9837525592962,41.172194445704434,-0.011379131260397586,-0.10874962826278156,0.09737049700238395,2.0671834625323,8.0,actin-like protein 6a isoform x2,actin like protein 6a isoform x2
XP_027255557.1,protein Wnt-4 isoform X3 [Cricetulus griseus],False,False,False,True,False,False,10.68729498920621,34577.414600000026,15.928792624826844,-31.98267572224755,47.91146834707439,0.04373556079367235,-0.08781458151539417,0.13155014230906653,7.166123778501629,22.0,protein wnt-4 isoform x3,protein wnt 4 isoform x3
XP_027288514.1,peroxiredoxin-4 isoform X6 [Cricetulus griseus],False,False,False,True,False,False,6.9077855571723195,31473.443700000036,-0.3376905084773705,-35.98788183414401,35.65019132566664,-0.0009871948113016299,-0.10520594841884316,0.10421875360754153,1.090909090909091,3.0,peroxiredoxin-4 isoform x6,peroxiredoxin 4 isoform x6
XP_027253281.1,autophagy-related protein 16-1 isoform X6 [Cricetulus griseus],False,False,False,True,False,False,6.239678526229301,66178.98330000028,-6.953220318051532,-90.95379601480663,84.00057569675509,-0.012384717830399556,-0.16200221591177136,0.14961749808137176,1.870748299319728,11.0,autophagy-related protein 16-1 isoform x6,autophagy related protein 16 1 isoform x6
XP_027261518.1,CCR4-NOT transcription complex subunit 1 isoform X7 [Cricetulus griseus],False,False,False,True,False,False,7.185039168864066,264187.6035000019,5.774876207522556,-238.91844360848637,244.69331981600894,0.004087407225360554,-0.169104399399095,0.17319180662445555,1.7431972789115644,41.0,ccr4-not transcription complex subunit 1 isoform x7,ccr4 not transcription complex subunit 1 isoform x7
XP_027279276.1,serine/threonine-protein kinase 4 isoform X4 [Cricetulus griseus],False,False,False,True,False,False,4.506851968675986,46955.76880000009,-15.323030748900976,-67.96910049825306,52.64606974935207,-0.03430827550470477,-0.15218285885566632,0.11787458335096153,0.9732360097323601,4.0,serine/threonine-protein kinase 4 isoform x4,serine/threonine protein kinase 4 isoform x4
XP_027266041.1,methyltransferase-like protein 9 isoform X5 [Cricetulus griseus],False,False,False,True,False,False,9.053148066401988,28919.042800000032,3.13277828762544,-22.994462023099775,26.127240310725217,0.009689928452763152,-0.07112367086229511,0.08081359931505826,1.968503937007874,5.0,methyltransferase-like protein 9 isoform x5,methyltransferase like protein 9 isoform x5
XP_027284629.1,MOB kinase activator 1A isoform X3 [Cricetulus griseus],False,False,False,True,False,False,6.980134014315496,24992.38450000002,-0.079433668341928,-26.990865039690426,26.911431371348502,-0.00027079855524447875,-0.09201497815868684,0.09174417960344235,1.3953488372093024,3.0,mob kinase activator 1a isoform x3,mob kinase activator 1a isoform x3
XP_027284743.1,PRA1 family protein 3 [Cricetulus griseus],False,False,False,True,False,False,9.947421551741284,21444.32980000002,6.342891049999007,-15.998212410795649,22.341103460794656,0.023947441411836547,-0.06040088839326746,0.08434832980510401,0.0,0.0,pra1 family protein 3,pra1 family protein 3
XP_027244117.1,activating signal cointegrator 1 complex subunit 1 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,5.334982051047248,37215.98160000001,-6.331263316942573,-52.97862793382421,46.647364616881624,-0.016552016484765283,-0.13850365701175252,0.12195164052698722,1.2461059190031152,4.0,activating signal cointegrator 1 complex subunit 1 isoform x2,activating signal cointegrator 1 complex subunit 1 isoform x2
XP_027286216.1,ras-related protein Rab-4B isoform X3 [Cricetulus griseus],False,False,False,True,False,False,5.752953291482076,23601.50389999999,-1.6474510872533568,-26.98901849559983,25.341567408346474,-0.005834893459955067,-0.09558890623765369,0.08975401277769864,2.3474178403755865,5.0,ras-related protein rab-4b isoform x3,ras related protein rab 4b isoform x3
XP_027279722.1,phosphomannomutase 2 [Cricetulus griseus],False,False,False,True,False,False,6.7019486094084195,27677.333800000015,-0.8654273009618239,-37.98909998202429,37.123672681062466,-0.0027563092545798452,-0.12099191663729546,0.11823560738271562,2.479338842975207,6.0,phosphomannomutase 2,phosphomannomutase 2
XP_027255744.1,protein DDI1 homolog 2 isoform X7 [Cricetulus griseus],False,False,False,True,False,False,4.426608599054149,44565.11000000006,-16.316052366948615,-61.96639066724115,45.65033830029253,-0.0378267144954248,-0.14366128003057232,0.1058345655351475,2.0050125313283207,8.0,protein ddi1 homolog 2 isoform x7,protein ddi1 homolog 2 isoform x7
XP_027242786.1,dihydropteridine reductase [Cricetulus griseus],False,False,False,True,False,False,8.45423679108849,25594.021899999992,1.8742788121628102,-22.98984566287328,24.86412447503609,0.006289102753785131,-0.07714193893096838,0.08343104168475352,1.6597510373443984,4.0,dihydropteridine reductase,dihydropteridine reductase
XP_027287148.1,AP-2 complex subunit sigma isoform X2 [Cricetulus griseus],False,False,False,True,False,False,6.11121489158791,17017.4997,-2.1291986202531326,-20.994864936444678,18.865666316191547,-0.009378481539346312,-0.09247608530016185,0.08309760376081554,2.112676056338028,3.0,ap-2 complex subunit sigma isoform x2,ap 2 complex subunit sigma isoform x2
XP_027279882.1,60S ribosomal protein L23 [Cricetulus griseus],False,False,False,True,False,False,11.160133300143826,14865.275799999985,17.080374659903114,-9.998046913054226,27.078421572957343,0.08233078661755125,-0.04819256505674353,0.1305233516742948,1.4285714285714286,2.0,60s ribosomal protein l23,60s ribosomal protein l23
XP_027246859.1,N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase [Cricetulus griseus],False,False,False,True,False,False,7.739177486690744,37236.17800000002,2.443834455426254,-32.99105187801549,35.434886333441746,0.006386681196056934,-0.0862183320967661,0.09260501329282306,2.601156069364162,9.0,n(4)-(beta-n-acetylglucosaminyl)-l-asparaginase,n(4) (beta n acetylglucosaminyl) l asparaginase
XP_027277367.1,adipocyte plasma membrane-associated protein isoform X2 [Cricetulus griseus],False,False,False,True,False,False,6.548616341862802,42025.135100000094,-1.1189477917358237,-45.98237832152007,44.863430529784246,-0.002697639616776264,-0.11085761672695857,0.10815997711018228,0.7978723404255319,3.0,adipocyte plasma membrane-associated protein isoform x2,adipocyte plasma membrane associated protein isoform x2
XP_027287730.1,septin-6 isoform X8 [Cricetulus griseus],False,False,False,True,False,True,6.837971236123127,48772.99730000007,-1.0130323228399556,-68.9647123065013,67.95167998366134,-0.0022114842894563726,-0.15055233120809441,0.148340846918638,1.405152224824356,6.0,septin-6 isoform x8,septin 6 isoform x8
XP_027280121.1,nucleoside diphosphate kinase A isoform X1 [Cricetulus griseus],False,False,False,True,False,False,6.269397206581119,17194.576299999993,-1.3870112007309978,-21.990272602411142,20.603261401680147,-0.0060673516818389615,-0.09619440519876019,0.09012705351692123,1.3157894736842104,2.0,nucleoside diphosphate kinase a isoform x1,nucleoside diphosphate kinase a isoform x1
XP_027275689.1,proteasomal ubiquitin receptor ADRM1 isoform X2 [Cricetulus griseus],False,False,False,True,False,True,4.4032559719923485,42108.802100000044,-10.117594574290592,-41.98066115552304,31.863066581232445,-0.024359901858599754,-0.1010758810504498,0.07671597919185004,1.4742014742014742,6.0,proteasomal ubiquitin receptor adrm1 isoform x2,proteasomal ubiquitin receptor adrm1 isoform x2
XP_027277207.1,E3 ubiquitin-protein ligase Itchy homolog [Cricetulus griseus],False,False,False,True,False,False,6.458752903154008,99272.73780000066,-4.9618836468162755,-108.95954263568635,103.99765898887007,-0.006744349939713753,-0.14810127304733214,0.1413569231076184,1.3856812933025404,12.0,e3 ubiquitin-protein ligase itchy homolog,e3 ubiquitin protein ligase itchy homolog
XP_027242782.1,condensin complex subunit 3 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,4.967450801037169,112592.4889000008,-20.193743675975778,-147.92383828001624,127.73009460404047,-0.025238143920506658,-0.18487523560211802,0.15963709168161133,1.9019019019019021,19.0,condensin complex subunit 3 isoform x2,condensin complex subunit 3 isoform x2
XP_027288251.1,N-alpha-acetyltransferase 10 isoform X9 [Cricetulus griseus],False,False,False,True,False,False,5.526907055049325,22335.644600000003,-5.3355901229587,-35.98533750087353,30.649747377914828,-0.01960485580675663,-0.13222292878653308,0.11261807297977645,0.4975124378109453,1.0,n-alpha-acetyltransferase 10 isoform x9,n alpha acetyltransferase 10 isoform x9
XP_027283783.1,granulins isoform X2 [Cricetulus griseus],False,False,False,True,True,False,6.492966882882513,63924.15010000016,-8.31220506204211,-55.98360587724593,47.67140081520382,-0.015151412655030899,-0.10204641346448881,0.08689500080945792,14.864864864864865,88.0,granulins isoform x2,granulins isoform x2
XP_027285322.1,MICOS complex subunit MIC60 isoform X15 [Cricetulus griseus],False,False,False,True,False,False,5.259175050141026,70071.96990000039,-12.730386377061098,-103.94298640960426,91.21260003254316,-0.02182690810841259,-0.17821564449642174,0.15638873638800918,0.32,2.0,micos complex subunit mic60 isoform x15,micos complex subunit mic60 isoform x15
XP_027275808.1,pre-mRNA-processing factor 6 isoform X5 [Cricetulus griseus],False,False,False,True,False,False,8.81483645177564,96984.55580000063,7.582862016955321,-126.93482127907117,134.5176832960265,0.010468351231266524,-0.1752370397425353,0.18570539097380181,1.3953488372093024,12.0,pre-mrna-processing factor 6 isoform x5,pre mrna processing factor 6 isoform x5
XP_027263121.1,RRP12-like protein isoform X2 [Cricetulus griseus],False,False,False,True,False,False,9.801974223633465,143020.3356000007,33.824348023581436,-154.92078568150026,188.7451337050817,0.03604218336935463,-0.16507881722847473,0.2011210005978294,1.7788089713843775,23.0,rrp12-like protein isoform x2,rrp12 like protein isoform x2
XP_027250776.1,exosome complex component RRP43 isoform X4 [Cricetulus griseus],False,False,False,True,False,False,4.565712243590115,30076.140200000027,-8.119788514872639,-38.98311206963099,30.863323554758352,-0.02446678113457791,-0.1174650385543132,0.09299825741973528,3.260869565217391,9.0,exosome complex component rrp43 isoform x4,exosome complex component rrp43 isoform x4
XP_027284365.1,N-acetyl-D-glucosamine kinase isoform X2 [Cricetulus griseus],False,False,False,True,False,False,5.836788177222983,37646.57429999999,-5.0775587942407,-38.98842621903737,33.91086742479667,-0.013173004445068507,-0.10114992907067027,0.08797692462560176,1.4285714285714286,5.0,n-acetyl-d-glucosamine kinase isoform x2,n acetyl d glucosamine kinase isoform x2
XP_027259909.1,NHP2-like protein 1 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,9.671240418839675,14173.386299999984,3.3471974779015987,-13.99444992964488,17.34164740754648,0.016655043542049112,-0.06963382784077063,0.08628887138281974,3.125,4.0,nhp2-like protein 1 isoform x2,nhp2 like protein 1 isoform x2
XP_027266204.1,p21-activated protein kinase-interacting protein 1 [Cricetulus griseus],False,False,False,True,False,False,10.003558539845617,42722.57510000003,15.758780783699052,-45.97938302251876,61.738163806217806,0.037577785740162,-0.10964067762604449,0.14721846336620645,2.5974025974025974,10.0,p21-activated protein kinase-interacting protein 1,p21 activated protein kinase interacting protein 1
XP_027286135.1,platelet-activating factor acetylhydrolase IB subunit gamma isoform X2 [Cricetulus griseus],False,False,False,True,False,True,7.3483466505285655,30466.30420000004,2.282994557201251,-27.987668284016664,30.270662841217916,0.0068203272442346995,-0.08361170021101165,0.09043202745524635,0.7246376811594203,2.0,platelet-activating factor acetylhydrolase ib subunit gamma isoform x2,platelet activating factor acetylhydrolase ib subunit gamma isoform x2
