accn,name,cq_g12,cq_eluate,hq_g12,hq_eluate,xq_g12,xq_eluate,pI,mass,desc_lower_2
XP_027270382.1,WD repeat-containing protein 6 isoform X1 [Cricetulus griseus],False,False,False,True,False,False,7.333355913702023,116689.4572000006,wd repeat containing protein 6 isoform x1
XP_027246908.1,ufm1-specific protease 2 isoform X3 [Cricetulus griseus],False,False,False,True,False,False,6.485435534968139,48568.81780000006,ufm1 specific protease 2 isoform x3
XP_027288473.1,vascular endothelial growth factor D isoform X4 [Cricetulus griseus],False,False,False,True,False,False,6.967649349395464,40349.686500000054,vascular endothelial growth factor d isoform x4
XP_027281386.1,LOW QUALITY PROTEIN: (E3-independent) E2 ubiquitin-conjugating enzyme isoform X3 [Cricetulus griseus],False,False,False,True,False,False,4.46318442765166,141717.13760000048,low quality protein: (e3 independent) e2 ubiquitin conjugating enzyme isoform x3
XP_027246309.1,paraspeckle component 1 isoform X3 [Cricetulus griseus],False,False,False,True,False,False,6.164290081760381,45340.97650000006,paraspeckle component 1 isoform x3
XP_027274424.1,activator of 90 kDa heat shock protein ATPase homolog 1 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,7.481467233355727,22734.7932,activator of 90 kda heat shock protein atpase homolog 1 isoform x2
XP_027282101.1,"dynein light chain 2, cytoplasmic [Cricetulus griseus]",False,False,False,True,False,False,7.3989962394683735,10349.723899999994,dynein light chain 2 cytoplasmic
XP_027251173.1,protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha isoform X2 [Cricetulus griseus],False,False,False,True,False,False,4.28599935838654,44097.80890000001,protein farnesyltransferase/geranylgeranyltransferase type 1 subunit alpha isoform x2
XP_027274595.1,calpain-2 catalytic subunit isoform X2 [Cricetulus griseus],False,False,False,True,False,False,4.413656438465911,79951.49370000037,calpain 2 catalytic subunit isoform x2
XP_027273325.1,aminopeptidase B [Cricetulus griseus],False,False,False,True,False,False,5.256100675278742,73025.47620000021,aminopeptidase b
XP_027252855.1,elongation factor 1-beta [Cricetulus griseus],False,False,False,True,False,False,3.9295482040347216,24735.4225,elongation factor 1 beta
XP_027284541.1,sepiapterin reductase isoform X2 [Cricetulus griseus],False,False,False,True,False,False,6.788387649433088,28253.298200000005,sepiapterin reductase isoform x2
XP_027269661.1,acetoacetyl-CoA synthetase [Cricetulus griseus],False,False,False,True,False,True,6.647123480714668,75009.1557000003,acetoacetyl coa synthetase
XP_027287640.1,bromodomain-containing protein 4-like [Cricetulus griseus],False,False,False,True,False,False,7.749256047825319,69740.18510000019,bromodomain containing protein 4 like
XP_027256913.1,protein quaking isoform X7 [Cricetulus griseus],False,False,False,True,False,True,6.060257004793258,35232.464000000014,protein quaking isoform x7
XP_027284742.1,NEDD8-activating enzyme E1 catalytic subunit isoform X6 [Cricetulus griseus],False,False,False,True,False,False,4.610053369201658,47142.19360000002,nedd8 activating enzyme e1 catalytic subunit isoform x6
XP_027264443.1,"beta-1,4-glucuronyltransferase 1 [Cricetulus griseus]",False,False,False,True,False,False,7.741877327743303,47486.994800000015,beta 14 glucuronyltransferase 1
XP_027280037.1,LOW QUALITY PROTEIN: ubiquitin-conjugating enzyme E2 Z isoform X2 [Cricetulus griseus],False,False,False,True,False,False,5.723268845119486,38567.18610000006,low quality protein: ubiquitin conjugating enzyme e2 z isoform x2
XP_027249242.1,armadillo repeat-containing protein 10 isoform X4 [Cricetulus griseus],False,False,False,True,False,False,7.773629549025222,32722.434100000042,armadillo repeat containing protein 10 isoform x4
XP_027253154.1,cullin-3 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,8.840188190154098,82734.4543000003,cullin 3 isoform x2
XP_027259826.1,GTP-binding protein 1 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,9.458551523916675,72514.14040000028,gtp binding protein 1 isoform x2
XP_027259443.1,ubiquitin carboxyl-terminal hydrolase 14 isoform X4 [Cricetulus griseus],False,False,False,True,False,False,4.770790311786554,61244.50880000014,ubiquitin carboxyl terminal hydrolase 14 isoform x4
XP_027251395.1,glycogen debranching enzyme isoform X2 [Cricetulus griseus],False,False,False,True,False,False,6.87544000152053,174742.78989999992,glycogen debranching enzyme isoform x2
XP_027276000.1,histone acetyltransferase type B catalytic subunit [Cricetulus griseus],False,False,False,True,False,False,5.899730461463828,49402.93060000006,histone acetyltransferase type b catalytic subunit
XP_027244840.1,60S ribosomal protein L10a isoform X3 [Cricetulus griseus],False,False,False,True,False,True,10.573413561756754,15107.994199999986,60s ribosomal protein l10a isoform x3
XP_027251925.1,tubulin--tyrosine ligase-like protein 12 [Cricetulus griseus],False,False,False,True,False,False,5.875530407186667,75713.30980000022,tubulin  tyrosine ligase like protein 12
XP_027283407.1,heterogeneous nuclear ribonucleoprotein A/B isoform X3 [Cricetulus griseus],False,False,False,True,False,False,8.26777802070259,30967.049799999993,heterogeneous nuclear ribonucleoprotein a/b isoform x3
XP_027278705.1,14 kDa phosphohistidine phosphatase [Cricetulus griseus],False,False,False,True,False,False,4.864954001294767,13955.386699999992,14 kda phosphohistidine phosphatase
XP_027242882.1,epididymis-specific alpha-mannosidase [Cricetulus griseus],False,False,False,True,False,False,7.710204231242463,115261.83910000058,epididymis specific alpha mannosidase
XP_027268752.1,prolyl 3-hydroxylase 2 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,4.993045264436654,80421.47670000033,prolyl 3 hydroxylase 2 isoform x2
XP_027268564.1,poly [ADP-ribose] polymerase 14 isoform X1 [Cricetulus griseus],False,False,False,True,False,False,6.607048467232242,200117.26860000033,poly [adp ribose] polymerase 14 isoform x1
XP_027275492.1,proteasome subunit alpha type-6 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,6.789384671613632,27385.125000000022,proteasome subunit alpha type 6 isoform x2
XP_027277029.1,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1 isoform X3 [Cricetulus griseus]",False,False,False,True,False,False,5.810406379320433,148607.3409000004,1 phosphatidylinositol 45 bisphosphate phosphodiesterase gamma 1 isoform x3
XP_027267576.1,signal recognition particle receptor subunit alpha [Cricetulus griseus],False,False,False,True,False,False,9.802144687324208,69614.10400000027,signal recognition particle receptor subunit alpha
XP_027275500.1,signal recognition particle 54 kDa protein isoform X3 [Cricetulus griseus],False,False,False,True,False,False,9.548010911592927,55706.13010000012,signal recognition particle 54 kda protein isoform x3
XP_027262307.1,tight junction protein ZO-2 isoform X6 [Cricetulus griseus],False,False,False,True,False,False,6.562977233299069,129665.72130000079,tight junction protein zo 2 isoform x6
XP_027270851.1,proteasome subunit alpha type-4 [Cricetulus griseus],False,False,False,True,False,False,8.226014292770673,29515.534100000015,proteasome subunit alpha type 4
XP_027273667.1,vacuolar protein sorting-associated protein 4B isoform X2 [Cricetulus griseus],False,False,False,True,False,False,7.2054116760258315,49453.700700000096,vacuolar protein sorting associated protein 4b isoform x2
XP_027261108.1,COMM domain-containing protein 3 isoform X4 [Cricetulus griseus],False,False,False,True,False,False,5.443045015097229,22108.676199999998,comm domain containing protein 3 isoform x4
XP_027270468.1,elongator complex protein 6 [Cricetulus griseus],False,False,False,True,False,True,7.042375085140413,29554.665900000036,elongator complex protein 6
XP_027270048.1,mannose-1-phosphate guanyltransferase beta isoform X2 [Cricetulus griseus],False,False,False,True,False,True,6.744969286768684,43616.28140000002,mannose 1 phosphate guanyltransferase beta isoform x2
XP_027268293.1,protein TFG isoform X5 [Cricetulus griseus],False,False,False,True,False,False,4.375198309839572,43209.23690000001,protein tfg isoform x5
XP_027281607.1,cAMP-dependent protein kinase type I-alpha regulatory subunit [Cricetulus griseus],False,False,False,True,False,True,4.760505802760462,43100.42270000003,camp dependent protein kinase type i alpha regulatory subunit
XP_027281202.1,rho GDP-dissociation inhibitor 1 [Cricetulus griseus],False,False,False,True,False,False,4.590705242795531,23423.12480000001,rho gdp dissociation inhibitor 1
XP_027286325.1,heterogeneous nuclear ribonucleoprotein L isoform X4 [Cricetulus griseus],False,False,False,True,False,True,8.996725572458205,63992.95850000019,heterogeneous nuclear ribonucleoprotein l isoform x4
NP_001233707.1,"beta-1,4-galactosyltransferase 5 [Cricetulus griseus]",False,False,False,True,False,False,8.286784446774169,44931.81419999999,beta 14 galactosyltransferase 5
XP_027245093.1,glucosamine 6-phosphate N-acetyltransferase [Cricetulus griseus],False,False,False,True,False,True,7.287751690900556,20747.867200000015,glucosamine 6 phosphate n acetyltransferase
XP_027250525.1,inositol-3-phosphate synthase 1 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,6.162313894801129,60930.72900000012,inositol 3 phosphate synthase 1 isoform x2
XP_027282443.1,unconventional myosin-XVIIIa isoform X14 [Cricetulus griseus],False,False,False,True,False,False,6.191215998616235,232030.15780000068,unconventional myosin xviiia isoform x14
XP_027275686.1,oxysterol-binding protein-related protein 2 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,5.75444441701653,55365.786800000045,oxysterol binding protein related protein 2 isoform x2
XP_027267279.1,intercellular adhesion molecule 5 [Cricetulus griseus],False,False,False,True,False,False,6.34860584563111,97307.77420000064,intercellular adhesion molecule 5
XP_027260263.1,BAG family molecular chaperone regulator 3 isoform X3 [Cricetulus griseus],False,False,False,True,False,False,7.289099184906577,55103.09280000007,bag family molecular chaperone regulator 3 isoform x3
XP_027250987.1,quinone oxidoreductase [Cricetulus griseus],False,False,False,True,False,False,9.766580951585656,35106.17970000002,quinone oxidoreductase
XP_027245064.1,something about silencing protein 10 [Cricetulus griseus],False,False,False,True,False,False,5.066451726065499,54246.76159999999,something about silencing protein 10
XP_027258354.1,nuclear autoantigenic sperm protein isoform X3 [Cricetulus griseus],False,False,False,True,False,False,3.830908784692202,49431.504600000146,nuclear autoantigenic sperm protein isoform x3
XP_027262359.1,riboflavin kinase isoform X2 [Cricetulus griseus],False,False,False,True,False,False,7.051550925600797,17485.745899999994,riboflavin kinase isoform x2
XP_027279137.1,LOW QUALITY PROTEIN: adenylyltransferase and sulfurtransferase MOCS3 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,10.024963673475611,48396.037500000035,low quality protein: adenylyltransferase and sulfurtransferase mocs3 isoform x2
XP_027278097.1,LOW QUALITY PROTEIN: brain-derived neurotrophic factor-like [Cricetulus griseus],False,False,False,True,False,True,10.445366634630235,40332.645900000025,low quality protein: brain derived neurotrophic factor like
XP_027273223.1,60 kDa SS-A/Ro ribonucleoprotein [Cricetulus griseus],False,False,False,True,False,False,9.482178311243809,60456.61260000016,60 kda ss a/ro ribonucleoprotein
XP_027267374.1,KN motif and ankyrin repeat domain-containing protein 2 [Cricetulus griseus],False,False,False,True,False,False,5.2116074925708205,91215.38990000062,kn motif and ankyrin repeat domain containing protein 2
XP_027262200.1,multiple inositol polyphosphate phosphatase 1 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,8.302268692201194,54390.80820000005,multiple inositol polyphosphate phosphatase 1 isoform x2
XP_027242731.1,BAG family molecular chaperone regulator 2 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,6.385904503255763,23488.482000000007,bag family molecular chaperone regulator 2 isoform x2
XP_027277323.1,sulfiredoxin-1 [Cricetulus griseus],False,False,False,True,False,False,7.401640650587485,16232.203199999987,sulfiredoxin 1
XP_027270673.1,pyruvate kinase PKM isoform X1 [Cricetulus griseus],False,False,False,True,False,True,7.223209161151875,57977.25270000013,pyruvate kinase pkm isoform x1
XP_027258388.1,uroporphyrinogen decarboxylase [Cricetulus griseus],False,False,False,True,False,False,6.549636307324947,40629.26070000001,uroporphyrinogen decarboxylase
XP_027268220.1,"1,4-alpha-glucan-branching enzyme isoform X2 [Cricetulus griseus]",False,False,False,True,False,True,6.32347671829129,80024.47770000048,14 alpha glucan branching enzyme isoform x2
XP_027267086.1,40S ribosomal protein S27-like isoform X2 [Cricetulus griseus],False,False,False,True,False,False,10.771764558577756,9477.080199999997,40s ribosomal protein s27 like isoform x2
XP_027250432.1,hyaluronan and proteoglycan link protein 4 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,10.419950467690347,45626.433500000036,hyaluronan and proteoglycan link protein 4 isoform x2
XP_027242849.1,syntaxin-18 isoform X5 [Cricetulus griseus],False,False,False,True,False,False,4.206228793207388,29326.510800000015,syntaxin 18 isoform x5
XP_027288534.1,CTP synthase 2 isoform X3 [Cricetulus griseus],False,False,False,True,False,False,6.6086658262687585,65580.77410000011,ctp synthase 2 isoform x3
XP_027285127.1,BH3-interacting domain death agonist [Cricetulus griseus],False,False,False,True,False,False,4.657068966294338,22002.434900000015,bh3 interacting domain death agonist
XP_027280264.1,translation initiation factor eIF-2B subunit delta isoform X7 [Cricetulus griseus],False,False,False,True,False,False,10.21137847252275,54799.457000000104,translation initiation factor eif 2b subunit delta isoform x7
XP_027276251.1,N-myc-interactor isoform X3 [Cricetulus griseus],False,False,False,True,False,False,4.942393104417892,31198.22230000003,n myc interactor isoform x3
XP_027269804.1,26S proteasome non-ATPase regulatory subunit 9 [Cricetulus griseus],False,False,False,True,False,False,6.662694941084097,24657.5144,26s proteasome non atpase regulatory subunit 9
XP_027267106.1,cytosolic iron-sulfur assembly component 2A [Cricetulus griseus],False,False,False,True,False,True,4.27959288109356,18392.911899999996,cytosolic iron sulfur assembly component 2a
XP_027264371.1,Sjoegren syndrome/scleroderma autoantigen 1 [Cricetulus griseus],False,False,False,True,False,False,4.56431247822916,21413.092199999992,sjoegren syndrome/scleroderma autoantigen 1
XP_027250474.1,armadillo repeat-containing protein 6 isoform X2 [Cricetulus griseus],False,False,False,True,False,True,5.111004037204632,50508.18090000011,armadillo repeat containing protein 6 isoform x2
XP_027250009.1,small nuclear ribonucleoprotein Sm D3 [Cricetulus griseus],False,False,False,True,False,True,11.000446171736,13916.11139999998,small nuclear ribonucleoprotein sm d3
XP_027244565.1,lysosomal thioesterase PPT2 [Cricetulus griseus],False,False,False,True,False,False,6.54562278491699,34367.85120000002,lysosomal thioesterase ppt2
NP_001243797.1,"selenide, water dikinase 2 [Cricetulus griseus]",False,False,False,True,False,False,5.921057016207218,47942.299400000076,selenide water dikinase 2
XP_027244831.1,differentially expressed in FDCP 6 homolog isoform X2 [Cricetulus griseus],False,False,False,True,False,False,6.09071928163593,73575.18780000026,differentially expressed in fdcp 6 homolog isoform x2
XP_027271167.1,serine/threonine-protein kinase OSR1 isoform X2 [Cricetulus griseus],False,False,False,True,False,True,6.419448237917594,58147.62290000018,serine/threonine protein kinase osr1 isoform x2
XP_027286488.1,interleukin-11 isoform X4 [Cricetulus griseus],False,False,False,True,False,False,11.81401628300589,13093.345399999977,interleukin 11 isoform x4
XP_027272905.1,uridine-cytidine kinase 2 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,6.5430299254158575,29389.810000000038,uridine cytidine kinase 2 isoform x2
XP_027256549.1,nucleotide exchange factor SIL1 isoform X4 [Cricetulus griseus],False,False,False,True,False,False,4.907895964181031,52280.14770000007,nucleotide exchange factor sil1 isoform x4
XP_027256883.1,ezrin [Cricetulus griseus],False,False,False,True,False,False,6.3007021635922,69372.03190000016,ezrin
XP_027276247.1,tumor necrosis factor-inducible gene 6 protein [Cricetulus griseus],False,False,False,True,False,False,8.272699736446878,30992.94089999999,tumor necrosis factor inducible gene 6 protein
XP_027269893.1,"N-alpha-acetyltransferase 25, NatB auxiliary subunit isoform X2 [Cricetulus griseus]",False,False,False,True,False,False,7.106443166597014,108207.78070000079,n alpha acetyltransferase 25 natb auxiliary subunit isoform x2
XP_027269315.1,"beta-1,3-N-acetylglucosaminyltransferase lunatic fringe isoform X2 [Cricetulus griseus]",False,False,False,True,False,False,9.937087104964498,41582.28730000003,beta 13 n acetylglucosaminyltransferase lunatic fringe isoform x2
XP_027272539.1,tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A [Cricetulus griseus],False,False,False,True,False,False,6.836860885234014,31700.680900000036,trna (adenine(58) n(1)) methyltransferase catalytic subunit trmt61a
XP_027286669.1,poliovirus receptor isoform X2 [Cricetulus griseus],False,False,False,True,False,False,6.818193708375388,43734.26140000006,poliovirus receptor isoform x2
XP_027265868.1,importin-7 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,4.153629020681237,119372.0161000006,importin 7 isoform x2
XP_027253380.1,"integrin-linked kinase-associated serine/threonine phosphatase 2C isoform X2, partial [Cricetulus griseus]",False,False,False,True,False,True,7.70336948497944,44570.90630000006,integrin linked kinase associated serine/threonine phosphatase 2c isoform x2 partial
XP_027279721.1,ubiquitin carboxyl-terminal hydrolase 7 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,5.654300477096016,117011.48990000076,ubiquitin carboxyl terminal hydrolase 7 isoform x2
XP_027264707.1,MOB kinase activator 2 isoform X6 [Cricetulus griseus],False,False,False,True,False,False,6.7001606237569264,21150.64249999999,mob kinase activator 2 isoform x6
XP_027264459.1,cathepsin F isoform X3 [Cricetulus griseus],False,False,False,True,False,False,7.2799894099076345,46680.33730000006,cathepsin f isoform x3
XP_027278063.1,RNA helicase aquarius [Cricetulus griseus],False,False,False,True,False,False,6.27641649447216,170594.28830000016,rna helicase aquarius
NP_001231436.1,chromobox protein homolog 5 [Cricetulus griseus],False,False,False,True,False,True,5.377721216409052,22215.735000000004,chromobox protein homolog 5
XP_027269620.1,inactive C-alpha-formylglycine-generating enzyme 2 isoform X1 [Cricetulus griseus],False,False,False,True,False,False,6.790944215185655,33472.18530000004,inactive c alpha formylglycine generating enzyme 2 isoform x1
XP_027264192.1,atlastin-3 isoform X3 [Cricetulus griseus],False,False,False,True,False,False,5.184474120409354,60054.76570000004,atlastin 3 isoform x3
XP_027252396.1,alpha-globin transcription factor CP2 isoform X4 [Cricetulus griseus],False,False,False,True,False,False,6.671126132718158,46652.05600000007,alpha globin transcription factor cp2 isoform x4
XP_027278769.1,protein transport protein Sec16A isoform X5 [Cricetulus griseus],False,False,False,True,False,False,5.616128292292615,232287.82849999933,protein transport protein sec16a isoform x5
XP_027263463.1,lysosomal Pro-X carboxypeptidase isoform X2 [Cricetulus griseus],False,False,False,True,False,False,6.4837611998815055,57289.600000000064,lysosomal pro x carboxypeptidase isoform x2
XP_027261483.1,adhesion G-protein coupled receptor G1 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,9.845255688072086,77369.54080000042,adhesion g protein coupled receptor g1 isoform x2
XP_027278935.1,"spectrin alpha chain, non-erythrocytic 1 isoform X9 [Cricetulus griseus]",False,False,False,True,False,False,4.735058091977008,282416.4129000002,spectrin alpha chain non erythrocytic 1 isoform x9
XP_027276276.1,E3 ubiquitin-protein ligase UBR3 isoform X4 [Cricetulus griseus],False,False,False,True,False,False,7.064512011914612,257279.13770000052,e3 ubiquitin protein ligase ubr3 isoform x4
XP_027245758.1,"LSM8 homolog, U6 small nuclear RNA associated isoform X2 [Cricetulus griseus]",False,False,False,True,False,False,3.7424996947649114,10402.520299999991,lsm8 homolog u6 small nuclear rna associated isoform x2
XP_027283877.1,proteasome activator complex subunit 3 [Cricetulus griseus],False,False,False,True,False,False,5.649558752016965,29505.699800000046,proteasome activator complex subunit 3
XP_027265522.1,queuosine salvage protein isoform X2 [Cricetulus griseus],False,False,False,True,False,False,6.982744412399062,39016.116,queuosine salvage protein isoform x2
XP_027271276.1,1-acylglycerol-3-phosphate O-acyltransferase ABHD5 isoform X3 [Cricetulus griseus],False,False,False,True,False,False,6.544695736714842,32523.78890000002,1 acylglycerol 3 phosphate o acyltransferase abhd5 isoform x3
XP_027243469.1,anthrax toxin receptor 2 isoform X4 [Cricetulus griseus],False,False,False,True,False,False,8.791639361666892,53189.65340000002,anthrax toxin receptor 2 isoform x4
XP_027270405.1,NCK-interacting protein with SH3 domain isoform X7 [Cricetulus griseus],False,False,False,True,False,False,5.298193790713822,71947.98660000034,nck interacting protein with sh3 domain isoform x7
XP_027287919.1,3-hydroxyacyl-CoA dehydrogenase type-2 [Cricetulus griseus],False,False,False,True,False,False,8.469747486117807,27174.035699999975,3 hydroxyacyl coa dehydrogenase type 2
XP_027282402.1,ras-related protein Rab-34 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,9.653489850478655,29145.275000000012,ras related protein rab 34 isoform x2
XP_027261737.1,vacuolar protein sorting-associated protein 4A [Cricetulus griseus],False,False,False,True,False,False,8.294608775868523,48856.20370000009,vacuolar protein sorting associated protein 4a
XP_027284882.1,calcium/calmodulin-dependent protein kinase type 1 [Cricetulus griseus],False,False,False,True,False,False,4.651260733455222,41706.96730000008,calcium/calmodulin dependent protein kinase type 1
XP_027282691.1,kinesin-like protein KIF1C isoform X2 [Cricetulus griseus],False,False,False,True,False,False,7.099188805540157,122477.7420000006,kinesin like protein kif1c isoform x2
XP_027271599.1,trafficking protein particle complex subunit 5 [Cricetulus griseus],False,False,False,True,False,False,10.383862800968595,20794.834799999997,trafficking protein particle complex subunit 5
XP_027248037.1,dynactin subunit 2 isoform X4 [Cricetulus griseus],False,False,False,True,False,False,4.540456612087821,44195.4240000001,dynactin subunit 2 isoform x4
XP_027249590.1,"mannosyl-oligosaccharide 1,2-alpha-mannosidase IB [Cricetulus griseus]",False,False,False,True,False,False,8.601111857421317,72955.66020000022,mannosyl oligosaccharide 12 alpha mannosidase ib
XP_027261982.1,cAMP-dependent protein kinase catalytic subunit alpha isoform X2 [Cricetulus griseus],False,False,False,True,False,False,9.31476301843456,40619.17420000001,camp dependent protein kinase catalytic subunit alpha isoform x2
XP_027246783.1,ubiquitin-like modifier-activating enzyme 6 isoform X7 [Cricetulus griseus],False,False,False,True,False,True,6.1163677957445435,112101.05260000084,ubiquitin like modifier activating enzyme 6 isoform x7
XP_027280039.1,vacuolar-sorting protein SNF8 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,6.183384708491123,25995.62520000001,vacuolar sorting protein snf8 isoform x2
XP_027273560.1,rab3 GTPase-activating protein catalytic subunit isoform X3 [Cricetulus griseus],False,False,False,True,False,False,5.010931094115036,110512.28660000084,rab3 gtpase activating protein catalytic subunit isoform x3
XP_027261822.1,exosome complex component MTR3 [Cricetulus griseus],False,False,False,True,False,False,5.278851893412373,28223.6567,exosome complex component mtr3
XP_027278157.1,RNA cytidine acetyltransferase [Cricetulus griseus],False,False,False,True,False,False,9.277210619749813,115603.26980000091,rna cytidine acetyltransferase
XP_027251458.1,protein transport protein Sec24D isoform X2 [Cricetulus griseus],False,False,False,True,False,True,7.166729218394839,111416.50120000065,protein transport protein sec24d isoform x2
XP_027271991.1,"malate dehydrogenase, mitochondrial isoform X2 [Cricetulus griseus]",False,False,False,True,False,False,9.86001321397417,35641.06759999998,malate dehydrogenase mitochondrial isoform x2
XP_027243347.1,protein transport protein Sec24C [Cricetulus griseus],False,False,False,True,False,False,7.278433185145559,118669.97200000059,protein transport protein sec24c
XP_027264940.1,BRISC complex subunit Abraxas 2 [Cricetulus griseus],False,False,False,True,False,False,6.074735938901255,48004.58770000017,brisc complex subunit abraxas 2
XP_027262438.1,LOW QUALITY PROTEIN: oxysterol-binding protein 1 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,7.45014778616468,89085.00070000053,low quality protein: oxysterol binding protein 1 isoform x2
XP_027251909.1,NADH-cytochrome b5 reductase 3 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,9.40139572659053,34235.3386,nadh cytochrome b5 reductase 3 isoform x2
XP_027247446.1,COMM domain-containing protein 2 [Cricetulus griseus],False,False,False,True,False,False,6.981486547153234,22821.971100000017,comm domain containing protein 2
XP_027285292.1,U4/U6.U5 tri-snRNP-associated protein 2 [Cricetulus griseus],False,False,False,True,False,False,9.570207067668683,65146.4433000001,u4/u6.u5 tri snrnp associated protein 2
NP_001233607.1,stress-induced-phosphoprotein 1 [Cricetulus griseus],False,False,False,True,False,False,6.835232759044139,62650.56840000006,stress induced phosphoprotein 1
XP_027245361.1,glycosyltransferase 8 domain-containing protein 1 [Cricetulus griseus],False,False,False,True,False,True,9.747899780672208,42115.98390000003,glycosyltransferase 8 domain containing protein 1
XP_027280704.1,TBC1 domain family member 24 isoform X1 [Cricetulus griseus],False,False,False,True,False,False,7.807289594313845,62899.618100000254,tbc1 domain family member 24 isoform x1
XP_027250529.1,pyroglutamyl-peptidase 1 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,5.0542992046787845,22952.904899999998,pyroglutamyl peptidase 1 isoform x2
XP_027245429.1,"2',5'-phosphodiesterase 12 [Cricetulus griseus]",False,False,False,True,False,False,6.961739104849124,67283.72320000015,2'5' phosphodiesterase 12
XP_027280700.1,N-acetylglucosamine-6-phosphate deacetylase isoform X2 [Cricetulus griseus],False,False,False,True,False,False,6.259011072830341,41192.47150000004,n acetylglucosamine 6 phosphate deacetylase isoform x2
XP_027269887.1,"aldehyde dehydrogenase, mitochondrial isoform X2 [Cricetulus griseus]",False,False,False,True,False,False,7.134217085522772,56468.745800000084,aldehyde dehydrogenase mitochondrial isoform x2
XP_027267388.1,LOW QUALITY PROTEIN: ras-related protein Rab-3D [Cricetulus griseus],False,False,False,True,False,False,5.265694870686977,43772.10930000007,low quality protein: ras related protein rab 3d
XP_027252176.1,twinfilin-1 [Cricetulus griseus],False,False,False,True,False,True,6.413530733640015,40018.93630000005,twinfilin 1
XP_027286813.1,40S ribosomal protein S9 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,11.085307085946923,22591.141599999995,40s ribosomal protein s9 isoform x2
XP_027277249.1,microtubule-associated protein RP/EB family member 1 [Cricetulus griseus],False,False,False,True,False,False,4.587684775675851,30033.893799999987,microtubule associated protein rp/eb family member 1
XP_027249398.1,exopolyphosphatase PRUNE1 isoform X3 [Cricetulus griseus],False,False,False,True,False,False,4.40592665896554,46742.00390000009,exopolyphosphatase prune1 isoform x3
XP_027270691.1,beta-hexosaminidase subunit alpha [Cricetulus griseus],False,False,False,True,False,False,6.477666748086661,60658.33740000012,beta hexosaminidase subunit alpha
XP_027277986.1,carbohydrate sulfotransferase 14 [Cricetulus griseus],False,False,False,True,False,False,9.945032894280397,43053.31520000008,carbohydrate sulfotransferase 14
XP_027260761.1,protocadherin-16 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,4.26821401069346,346908.67550000444,protocadherin 16 isoform x2
XP_027277205.1,dynein light chain roadblock-type 1 isoform X3 [Cricetulus griseus],False,False,False,True,False,False,7.106387612913354,10989.55139999999,dynein light chain roadblock type 1 isoform x3
XP_027289306.1,THO complex subunit 2 isoform X4 [Cricetulus griseus],False,False,False,True,False,False,9.401658826749054,182685.35940000066,tho complex subunit 2 isoform x4
XP_027273713.1,echinoderm microtubule-associated protein-like 4 isoform X3 [Cricetulus griseus],False,False,False,True,False,False,6.483146030026876,108553.62420000068,echinoderm microtubule associated protein like 4 isoform x3
XP_027277268.1,GDP-fucose protein O-fucosyltransferase 1 isoform X3 [Cricetulus griseus],False,False,False,True,False,False,9.132561730195311,39897.33790000007,gdp fucose protein o fucosyltransferase 1 isoform x3
XP_027259360.1,"2,4-dienoyl-CoA reductase, mitochondrial isoform X2 [Cricetulus griseus]",False,False,False,True,False,False,9.978087456535631,36289.528099999996,24 dienoyl coa reductase mitochondrial isoform x2
XP_027266305.1,oxidoreductase HTATIP2 isoform X1 [Cricetulus griseus],False,False,False,True,False,False,9.335445011871855,30071.253199999996,oxidoreductase htatip2 isoform x1
XP_027273179.1,actin-related protein 2/3 complex subunit 5 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,4.992034265986574,16320.230899999993,actin related protein 2/3 complex subunit 5 isoform x2
XP_027270587.1,mothers against decapentaplegic homolog 3 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,6.80289459580513,41987.03410000003,mothers against decapentaplegic homolog 3 isoform x2
XP_027274900.1,26S proteasome regulatory subunit 4 [Cricetulus griseus],False,False,False,True,False,False,6.090203249417781,49183.938200000055,26s proteasome regulatory subunit 4
